TCGA-19-1390.13	110	0_HALLMARK_E2F_TARGETS	169	41	0.0000000000000000000000000
TCGA-19-5952.11	193	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	45	0.0000000000000000000000000
TCGA-02-0038.3	199	0_HALLMARK_E2F_TARGETS	169	44	0.0000000000000000000000000
TCGA-02-0043.10	184	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	42	0.0000000000000000000000000
TCGA-19-5947.4	267	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	48	0.0000000000000000000000000
TCGA-32-2634.10	118	1_KEGG_CELL_CYCLE	114	31	0.0000000000000000000000000
TCGA-32-2634.10	118	0_HALLMARK_E2F_TARGETS	169	35	0.0000000000000000000000000
TCGA-19-1390.13	110	1_KEGG_CELL_CYCLE	114	30	0.0000000000000000000000000
TCGA-19-2624.29	130	0_HALLMARK_G2M_CHECKPOINT	174	36	0.0000000000000000000000000
TCGA-06-0129.11	110	0_HALLMARK_G2M_CHECKPOINT	174	33	0.0000000000000000000000000
TCGA-19-1390.13	110	0_HALLMARK_G2M_CHECKPOINT	174	33	0.0000000000000000000000000
TCGA-14-0781.7	155	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	37	0.0000000000000000000000000
TCGA-76-6193.13	271	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	45	0.0000000000000000000000000
TCGA-19-5960.9	134	0_HALLMARK_E2F_TARGETS	169	34	0.0000000000000000000000000
TCGA-02-0026.1	61	0_HALLMARK_E2F_TARGETS	169	26	0.0000000000000000000000000
TCGA-32-1986.8	87	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	29	0.0000000000000000000000000
TCGA-14-4157.7	101	0_HALLMARK_E2F_TARGETS	169	30	0.0000000000000000000000001
TCGA-06-0644.16	142	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	34	0.0000000000000000000000001
TCGA-32-4210.14	109	0_HALLMARK_E2F_TARGETS	169	30	0.0000000000000000000000008
TCGA-19-2625.9	146	1_KEGG_CELL_CYCLE	114	29	0.0000000000000000000000010
TCGA-41-5651.5	112	0_HALLMARK_E2F_TARGETS	169	30	0.0000000000000000000000021
TCGA-19-5960.9	134	0_HALLMARK_G2M_CHECKPOINT	174	32	0.0000000000000000000000045
TCGA-28-2501.3	51	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	23	0.0000000000000000000000070
TCGA-02-2483.10	100	1_KEGG_CELL_CYCLE	114	25	0.0000000000000000000000136
TCGA-02-0038.3	199	1_KEGG_CELL_CYCLE	114	31	0.0000000000000000000000296
TCGA-02-0114.20	132	1_KEGG_CELL_CYCLE	114	27	0.0000000000000000000000362
TCGA-06-5858.19	205	0_HALLMARK_E2F_TARGETS	169	36	0.0000000000000000000000648
TCGA-06-1804.6	30	1_KEGG_DNA_REPLICATION	32	13	0.0000000000000000000000895
TCGA-06-0881.7	203	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	36	0.0000000000000000000001659
TCGA-19-2624.29	130	0_HALLMARK_E2F_TARGETS	169	30	0.0000000000000000000002658
TCGA-14-4157.7	101	1_KEGG_CELL_CYCLE	114	24	0.0000000000000000000005979
TCGA-32-2634.10	118	0_HALLMARK_G2M_CHECKPOINT	174	29	0.0000000000000000000006147
TCGA-06-0129.11	110	0_HALLMARK_E2F_TARGETS	169	28	0.0000000000000000000006416
TCGA-06-0648.6	17	1_KEGG_CELL_CYCLE	114	14	0.0000000000000000000006797
TCGA-02-2483.10	100	0_HALLMARK_E2F_TARGETS	169	27	0.0000000000000000000008447
TCGA-02-0026.1	61	0_HALLMARK_G2M_CHECKPOINT	174	23	0.0000000000000000000009943
TCGA-06-2559.11	101	0_HALLMARK_E2F_TARGETS	169	27	0.0000000000000000000011360
TCGA-06-1804.6	30	0_HALLMARK_E2F_TARGETS	169	18	0.0000000000000000000017004
TCGA-02-0009.6	188	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	34	0.0000000000000000000022294
TCGA-02-0038.3	199	1_KEGG_DNA_REPLICATION	32	19	0.0000000000000000000027203
TCGA-41-4097.6	48	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	21	0.0000000000000000000030238
TCGA-02-0026.1	61	1_KEGG_CELL_CYCLE	114	20	0.0000000000000000000052928
TCGA-08-0356.2	23	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	84	14	0.0000000000000000000080250
TCGA-02-0038.3	199	0_HALLMARK_G2M_CHECKPOINT	174	34	0.0000000000000000000129321
TCGA-02-0024.6	206	0_HALLMARK_E2F_TARGETS	169	34	0.0000000000000000000153162
TCGA-02-0060.19	281	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	39	0.0000000000000000000155185
TCGA-02-2483.10	100	0_HALLMARK_G2M_CHECKPOINT	174	26	0.0000000000000000000434341
TCGA-14-4157.7	101	0_HALLMARK_G2M_CHECKPOINT	174	26	0.0000000000000000000576012
TCGA-06-0129.11	110	2_CELL_CYCLE_GO_0007049	265	31	0.0000000000000000000686979
TCGA-06-2567.9	156	0_HALLMARK_E2F_TARGETS	169	30	0.0000000000000000000828093
TCGA-27-2521.10	94	1_KEGG_CELL_CYCLE	114	22	0.0000000000000000000991182
TCGA-02-0014.10	70	1_KEGG_CELL_CYCLE	114	20	0.0000000000000000001260429
TCGA-06-0174.37	141	0_HALLMARK_G2M_CHECKPOINT	174	29	0.0000000000000000001470573
TCGA-12-3653.55	255	0_HALLMARK_E2F_TARGETS	169	36	0.0000000000000000001624295
TCGA-27-1833.7	17	1_KEGG_CELL_CYCLE	114	13	0.0000000000000000002199852
TCGA-41-5651.5	112	1_KEGG_CELL_CYCLE	114	23	0.0000000000000000002430949
