TCGA-CK-4952-01A.27	322	0_HALLMARK_E2F_TARGETS	169	47	0.0000000000000000000000000
TCGA-AD-6963-01A.6	219	0_HALLMARK_E2F_TARGETS	169	40	0.0000000000000000000000000
TCGA-DM-A28H-01A.13	381	0_HALLMARK_E2F_TARGETS	169	48	0.0000000000000000000000006
TCGA-AZ-6601-01A.35	224	0_HALLMARK_E2F_TARGETS	169	38	0.0000000000000000000000085
TCGA-CM-4744-01A.22	353	0_HALLMARK_E2F_TARGETS	169	45	0.0000000000000000000000235
TCGA-A6-6650-01A.19	294	0_HALLMARK_E2F_TARGETS	169	41	0.0000000000000000000001739
TCGA-CK-5914-01A.13	300	0_HALLMARK_E2F_TARGETS	169	41	0.0000000000000000000003899
TCGA-CM-6162-01A.19	33	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	19	0.0000000000000000000004997
TCGA-G4-6628-01A.43	314	2_NUCLEUS	1110	104	0.0000000000000000000029916
TCGA-AA-3712-01A.16	280	0_HALLMARK_E2F_TARGETS	169	39	0.0000000000000000000033963
TCGA-G4-6588-01A.59	385	0_HALLMARK_E2F_TARGETS	169	44	0.0000000000000000000092842
TCGA-CA-6718-01A.30	313	0_HALLMARK_E2F_TARGETS	169	40	0.0000000000000000000221369
TCGA-CK-5913-01A.44	246	0_HALLMARK_E2F_TARGETS	169	36	0.0000000000000000000457806
TCGA-DM-A28H-01A.13	381	2_NUCLEUS	1110	115	0.0000000000000000000665386
TCGA-DM-A1D6-01A.13	289	0_HALLMARK_E2F_TARGETS	169	38	0.0000000000000000001211555
TCGA-DM-A1DA-01A.24	501	0_HALLMARK_E2F_TARGETS	169	48	0.0000000000000000001317167
TCGA-CK-5916-01A.41	312	0_HALLMARK_E2F_TARGETS	169	39	0.0000000000000000001994995
TCGA-DM-A0XF-01A.18	275	0_HALLMARK_E2F_TARGETS	169	37	0.0000000000000000002139298
TCGA-G4-6626-01A.11	333	0_HALLMARK_E2F_TARGETS	169	40	0.0000000000000000002353676
TCGA-G4-6628-01A.43	314	0_HALLMARK_E2F_TARGETS	169	39	0.0000000000000000002530690
TCGA-G4-6628-01A.43	314	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	1027	96	0.0000000000000000004405100
TCGA-CA-5797-01A.8	151	0_HALLMARK_E2F_TARGETS	169	29	0.0000000000000000004862854
TCGA-CK-4952-01A.27	322	1_KEGG_DNA_REPLICATION	32	20	0.0000000000000000006570082
TCGA-CM-6677-01A.9	182	0_HALLMARK_E2F_TARGETS	169	31	0.0000000000000000006760810
TCGA-CA-5797-01A.8	151	1_KEGG_CELL_CYCLE	114	25	0.0000000000000000008203616
TCGA-D5-6540-01A.47	270	0_HALLMARK_E2F_TARGETS	169	36	0.0000000000000000011961797
TCGA-CM-6675-01A.10	236	0_HALLMARK_E2F_TARGETS	169	34	0.0000000000000000014939402
TCGA-AU-6004-01A.26	11	1_KEGG_DNA_REPLICATION	32	9	0.0000000000000000015762172
TCGA-G4-6628-01A.34	11	1_KEGG_TIGHT_JUNCTION	125	11	0.0000000000000000023496923
TCGA-A6-6648-01A.18	191	0_HALLMARK_E2F_TARGETS	169	31	0.0000000000000000030335638
TCGA-D5-6931-01A.17	177	2_NUCLEUS	1110	69	0.0000000000000000090831273
TCGA-D5-6534-01A.6	54	1_KEGG_ECM_RECEPTOR_INTERACTION	84	16	0.0000000000000000092374046
TCGA-AA-3655-01A.11	155	0_HALLMARK_E2F_TARGETS	169	28	0.0000000000000000157647630
TCGA-CA-6718-01A.30	313	1_KEGG_CELL_CYCLE	114	31	0.0000000000000000345404727
TCGA-DM-A1DB-01A.15	450	0_HALLMARK_E2F_TARGETS	169	43	0.0000000000000000412242620
TCGA-AD-6963-01A.6	219	1_KEGG_CELL_CYCLE	114	27	0.0000000000000000465718172
TCGA-G4-6628-01A.43	314	2_DNA_METABOLIC_PROCESS	218	41	0.0000000000000000700196900
TCGA-CK-5914-01A.13	300	2_DNA_METABOLIC_PROCESS	218	40	0.0000000000000000983552645
TCGA-A6-6140-01A.27	231	1_KEGG_DNA_REPLICATION	32	17	0.0000000000000001528308514
TCGA-CK-4952-01A.27	322	2_DNA_METABOLIC_PROCESS	218	41	0.0000000000000001811027258
TCGA-D5-6541-01A.10	10	1_KEGG_TIGHT_JUNCTION	125	10	0.0000000000000001928382294
TCGA-CM-6675-01A.10	236	1_KEGG_DNA_REPLICATION	32	17	0.0000000000000002211387769
TCGA-CA-6719-01A.15	41	1_KEGG_ECM_RECEPTOR_INTERACTION	84	14	0.0000000000000003053299560
TCGA-AD-6963-01A.6	219	2_NUCLEUS	1110	76	0.0000000000000003072799020
TCGA-A6-6648-01A.18	191	1_KEGG_CELL_CYCLE	114	25	0.0000000000000003200660571
