TCGA-24-1474-01.12	122	0_HALLMARK_G2M_CHECKPOINT	174	40	0.0000000000000000000000000
TCGA-04-1365-01.6	150	0_HALLMARK_G2M_CHECKPOINT	174	42	0.0000000000000000000000000
TCGA-24-1556-01.19	120	0_HALLMARK_G2M_CHECKPOINT	174	38	0.0000000000000000000000000
TCGA-10-0933-01.2	97	0_HALLMARK_G2M_CHECKPOINT	174	35	0.0000000000000000000000000
TCGA-13-0893-01.4	112	0_HALLMARK_G2M_CHECKPOINT	174	34	0.0000000000000000000000000
TCGA-04-1365-01.6	150	0_HALLMARK_E2F_TARGETS	169	37	0.0000000000000000000000000
TCGA-24-1556-01.19	120	0_HALLMARK_E2F_TARGETS	169	34	0.0000000000000000000000000
TCGA-13-0916-01.11	92	0_HALLMARK_E2F_TARGETS	169	31	0.0000000000000000000000000
TCGA-24-1474-01.12	122	0_HALLMARK_E2F_TARGETS	169	34	0.0000000000000000000000000
TCGA-24-1463-01.5	130	0_HALLMARK_G2M_CHECKPOINT	174	35	0.0000000000000000000000000
TCGA-13-0924-01.5	68	0_HALLMARK_G2M_CHECKPOINT	174	28	0.0000000000000000000000000
TCGA-24-2293-01.3	33	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	22	0.0000000000000000000000000
TCGA-24-1424-01.4	80	0_HALLMARK_G2M_CHECKPOINT	174	29	0.0000000000000000000000000
TCGA-13-1497-01.7	59	0_HALLMARK_E2F_TARGETS	169	26	0.0000000000000000000000000
TCGA-24-1556-01.19	120	2_CELL_CYCLE_GO_0007049	265	38	0.0000000000000000000000000
TCGA-13-0916-01.11	92	0_HALLMARK_G2M_CHECKPOINT	174	30	0.0000000000000000000000000
TCGA-25-1322-01.15	93	0_HALLMARK_G2M_CHECKPOINT	174	30	0.0000000000000000000000000
TCGA-25-2398-01.5	81	2_COLLAGEN	23	16	0.0000000000000000000000001
TCGA-13-0893-01.4	112	0_HALLMARK_E2F_TARGETS	169	31	0.0000000000000000000000001
TCGA-24-1474-01.12	122	2_CELL_CYCLE_GO_0007049	265	37	0.0000000000000000000000002
TCGA-13-1492-01.2	162	0_HALLMARK_E2F_TARGETS	169	35	0.0000000000000000000000002
TCGA-04-1365-01.6	150	2_CELL_CYCLE_GO_0007049	265	40	0.0000000000000000000000002
TCGA-24-1474-01.12	122	2_CELL_CYCLE_PROCESS	163	31	0.0000000000000000000000005
TCGA-59-2350-01.1	62	0_HALLMARK_E2F_TARGETS	169	25	0.0000000000000000000000005
TCGA-23-2078-01.15	105	0_HALLMARK_G2M_CHECKPOINT	174	30	0.0000000000000000000000006
TCGA-04-1365-01.6	150	2_CELL_CYCLE_PROCESS	163	33	0.0000000000000000000000012
TCGA-09-2051-01.26	142	0_HALLMARK_G2M_CHECKPOINT	174	33	0.0000000000000000000000017
TCGA-13-0910-01.3	71	0_HALLMARK_G2M_CHECKPOINT	174	26	0.0000000000000000000000017
