TCGA-G9-7523.4	22	1_KEGG_TIGHT_JUNCTION	125	17	0.0000000000000000000000002
TCGA-DK-A1AA-01A.10	177	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	35	0.0000000000000000000000172
TCGA-HC-A6AL.6	37	1_KEGG_OXIDATIVE_PHOSPHORYLATION	92	17	0.0000000000000000000003087
TCGA-CF-A3MH-01A.1	17	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	116	14	0.0000000000000000000008796
TCGA-GV-A3QK-01B.17	282	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	40	0.0000000000000000000016180
TCGA-HC-A6AL.6	37	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	164	19	0.0000000000000000000028030
TCGA-HI-7169.5	67	1_KEGG_TIGHT_JUNCTION	125	21	0.0000000000000000000082900
TCGA-DK-A3IS-01A.28	399	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	45	0.0000000000000000000218248
TCGA-CF-A3MH-01A.1	17	2_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	152	14	0.0000000000000000000467367
TCGA-FJ-A3ZF-01A.17	528	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	50	0.0000000000000000001288339
TCGA-FJ-A3ZE-01A.21	412	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	44	0.0000000000000000006986191
TCGA-GU-A42R-01A.14	180	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	31	0.0000000000000000014302476
TCGA-CF-A3MH-01A.1	17	2_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	198	14	0.0000000000000000021622271
TCGA-FC-A6HD.2	493	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	164	45	0.0000000000000000075155657
TCGA-CF-A3MH-01A.1	17	2_CATION_CHANNEL_ACTIVITY	100	12	0.0000000000000000100303893
TCGA-BT-A20P-01A.8	277	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	36	0.0000000000000000101513858
TCGA-CH-5767.7	31	1_KEGG_TIGHT_JUNCTION	125	15	0.0000000000000000119663508
TCGA-CF-A3MH-01A.1	17	2_SUBSTRATE_SPECIFIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	228	14	0.0000000000000000164500332
TCGA-FD-A3B3-01A.14	16	2_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	116	12	0.0000000000000000193620487
TCGA-CF-A3MH-01A.3	13	2_MYOFIBRIL	17	8	0.0000000000000000335349563
TCGA-EJ-5530.3	21	1_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	12	0.0000000000000000430803880
TCGA-CF-A3MH-01A.1	17	2_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	246	14	0.0000000000000000488635802
TCGA-EJ-5504.1	18	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	70	11	0.0000000000000000838180590
TCGA-BT-A20J-01A.20	276	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	35	0.0000000000000000867699848
TCGA-GD-A3OP-01A.14	85	0_HALLMARK_MYOGENESIS	172	22	0.0000000000000001083020165
TCGA-CF-A3MH-01A.1	17	2_ION_CHANNEL_ACTIVITY	121	12	0.0000000000000001106031549
TCGA-EJ-5530.3	21	1_KEGG_DILATED_CARDIOMYOPATHY	90	12	0.0000000000000001210785297
TCGA-CF-A3MH-01A.1	17	2_SUBSTRATE_SPECIFIC_TRANSPORTER_ACTIVITY	263	14	0.0000000000000001269981032
TCGA-HC-7209.2	10	2_STRUCTURAL_CONSTITUENT_OF_MUSCLE	28	8	0.0000000000000001499845059
TCGA-CF-A3MH-01A.1	17	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	125	12	0.0000000000000001661472116
TCGA-CF-A3MH-01A.3	13	2_CONTRACTILE_FIBER_PART	20	8	0.0000000000000001735265018
TCGA-EJ-5517.3	12	1_KEGG_ECM_RECEPTOR_INTERACTION	84	10	0.0000000000000001953084532
TCGA-E5-A2PC-01A.17	323	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	37	0.0000000000000002198338128
TCGA-CH-5769.2	27	2_SYNAPTOGENESIS	18	9	0.0000000000000002302626682
TCGA-EJ-A46G.5	28	2_SYNAPTOGENESIS	18	9	0.0000000000000003390428013
TCGA-BT-A42C-01A.22	237	0_HALLMARK_MYOGENESIS	172	32	0.0000000000000003588010429
TCGA-CF-A3MH-01A.3	13	2_CONTRACTILE_FIBER	22	8	0.0000000000000004400752099
TCGA-HC-7819.2	29	2_SYNAPTOGENESIS	18	9	0.0000000000000004911894857
TCGA-FD-A3B3-01A.14	16	2_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	152	12	0.0000000000000005643674615
TCGA-G2-A2EJ-01A.13	420	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	41	0.0000000000000006805484287
TCGA-CU-A3KJ-01A.20	296	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	35	0.0000000000000008732879225
TCGA-H4-A2HO-01A.11	173	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	28	0.0000000000000009226227523
TCGA-DK-A1AG-01A.6	225	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	31	0.0000000000000012993045855
TCGA-CH-5769.2	27	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	21	9	0.0000000000000013848817294
TCGA-CF-A1HR-01A.18	148	0_HALLMARK_MYOGENESIS	172	26	0.0000000000000014132864843
TCGA-BT-A0YX-01A.31	302	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	35	0.0000000000000016830981927
TCGA-CF-A3MH-01A.3	13	2_SARCOMERE	12	7	0.0000000000000017216226705
TCGA-EJ-A46G.5	28	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	21	9	0.0000000000000020385396218
TCGA-FC-7961.5	9	1_KEGG_INOSITOL_PHOSPHATE_METABOLISM	45	8	0.0000000000000020809268605
TCGA-CF-A27C-01A.16	267	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	33	0.0000000000000025819815011
TCGA-HC-7819.2	29	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	21	9	0.0000000000000029524949120
TCGA-DK-A3WW-01A.25	371	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	38	0.0000000000000032708631304
TCGA-CF-A3MH-01A.1	17	2_GATED_CHANNEL_ACTIVITY	104	11	0.0000000000000033125068171
TCGA-GC-A3BM-01A.11	170	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	27	0.0000000000000068780819719
TCGA-EJ-7321.4	21	1_KEGG_ECM_RECEPTOR_INTERACTION	84	11	0.0000000000000077313584093
TCGA-G9-7525.3	15	1_KEGG_ECM_RECEPTOR_INTERACTION	84	10	0.0000000000000086978391153
TCGA-EJ-5518.2	12	2_ION_CHANNEL_ACTIVITY	121	10	0.0000000000000088859278816
TCGA-EJ-5542.2	21	2_SYNAPTOGENESIS	18	8	0.0000000000000094679226794
TCGA-HQ-A2OE-01A.24	428	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	40	0.0000000000000095503473009
TCGA-EJ-7331.3	25	1_KEGG_FOCAL_ADHESION	195	14	0.0000000000000098409017961
TCGA-EJ-5518.2	12	2_SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY	125	10	0.0000000000000124469212096
TCGA-DK-A1AA-01A.10	177	0_HALLMARK_MYOGENESIS	172	27	0.0000000000000127030065668
TCGA-GV-A3QI-01A.25	263	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	32	0.0000000000000146410965366
TCGA-FD-A3B3-01A.14	16	2_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	198	12	0.0000000000000147009655197
TCGA-GC-A3RC-01A.17	309	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	34	0.0000000000000289737032587
TCGA-CH-5769.2	27	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	28	9	0.0000000000000321531597318
TCGA-EJ-A65E.2	17	1_KEGG_FOCAL_ADHESION	195	12	0.0000000000000407018406881
TCGA-EJ-5542.2	21	2_SYNAPSE_ORGANIZATION_AND_BIOGENESIS	21	8	0.0000000000000438675177634
TCGA-J9-A52E.2	8	1_KEGG_ECM_RECEPTOR_INTERACTION	84	8	0.0000000000000469260171703
TCGA-EJ-A46G.5	28	2_EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS	28	9	0.0000000000000472976416056
TCGA-FC-7961.5	9	2_INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHATASE_ACTIVITY	11	6	0.0000000000000664047628636
