TCGA-DD-A39X-01A.6	56	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	164	33	0.0000000000000000000000000
TCGA-NI-A4U2-01A.11	344	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	164	52	0.0000000000000000000000000
TCGA-NI-A4U2-01A.11	344	1_KEGG_OXIDATIVE_PHOSPHORYLATION	92	41	0.0000000000000000000000000
TCGA-G3-A25T-01A.26	459	0_HALLMARK_OXIDATIVE_PHOSPHORYLATION	164	57	0.0000000000000000000000000
TCGA-CC-A7IG-01A.16	71	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	23	0.0000000000000000000000000
TCGA-CC-5261-01A.14	58	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	21	0.0000000000000000000000000
TCGA-DD-A114-01A.11	72	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	22	0.0000000000000000000000000
TCGA-DD-A39X-01A.6	56	1_KEGG_OXIDATIVE_PHOSPHORYLATION	92	22	0.0000000000000000000000000
TCGA-G3-A7M9-01A.8	673	2_NUCLEUS	1110	183	0.0000000000000000000000000
TCGA-NI-A4U2-01A.11	344	2_CYTOPLASMIC_PART	912	105	0.0000000000000000000000002
TCGA-DD-A4NQ-01A.5	57	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	19	0.0000000000000000000000015
TCGA-DD-A1EH-01A.15	348	2_NUCLEUS	1110	116	0.0000000000000000000000027
TCGA-G3-A25T-01A.26	459	1_KEGG_OXIDATIVE_PHOSPHORYLATION	92	39	0.0000000000000000000000028
TCGA-DD-A3A7-01A.12	211	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	27	0.0000000000000000000000041
TCGA-NI-A4U2-01A.11	344	0_HALLMARK_PROTEIN_SECRETION	82	33	0.0000000000000000000000220
TCGA-RC-A6M6-01A.17	81	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	20	0.0000000000000000000000523
TCGA-CC-5258-01A.16	253	2_NUCLEUS	1110	93	0.0000000000000000000001664
TCGA-CC-5261-01A.14	58	0_HALLMARK_COAGULATION	125	21	0.0000000000000000000002350
TCGA-DD-A39X-01A.6	56	1_KEGG_PARKINSONS_DISEASE	103	19	0.0000000000000000000046875
TCGA-BC-A3KG-01A.14	487	2_NUCLEUS	1110	135	0.0000000000000000000587026
TCGA-CC-A1HT-01A.17	1232	2_NUCLEUS	1110	256	0.0000000000000000001181511
TCGA-UB-A7MC-01A.12	464	2_NUCLEUS	1110	130	0.0000000000000000001451523
TCGA-G3-A7M9-01A.8	673	1_KEGG_RNA_DEGRADATION	42	28	0.0000000000000000001513861
TCGA-DD-A39X-01A.6	56	1_KEGG_HUNTINGTONS_DISEASE	160	20	0.0000000000000000008839533
TCGA-CC-A7IG-01A.16	71	0_HALLMARK_COAGULATION	125	20	0.0000000000000000012214503
TCGA-G3-A5SJ-01A.12	90	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	18	0.0000000000000000013770465
TCGA-CC-A7II-01A.15	470	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	30	0.0000000000000000028553113
TCGA-G3-A25Y-01A.19	616	2_NUCLEUS	1110	154	0.0000000000000000034952924
TCGA-DD-A4NJ-01A.7	29	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	13	0.0000000000000000053297768
TCGA-DD-A1EJ-01A.13	794	1_KEGG_RNA_DEGRADATION	42	28	0.0000000000000000140455825
TCGA-CC-5263-01A.18	613	2_NUCLEUS	1110	152	0.0000000000000000157275336
TCGA-CC-A1HT-01A.17	1232	1_KEGG_RNA_DEGRADATION	42	32	0.0000000000000000228017131
TCGA-CC-A5UD-01A.17	271	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	24	0.0000000000000000428664771
TCGA-NI-A4U2-01A.11	344	2_CYTOPLASM	1461	121	0.0000000000000000544085371
TCGA-DD-A114-01A.11	72	0_HALLMARK_COAGULATION	125	19	0.0000000000000000553522425
TCGA-UB-A7MC-01A.9	9	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	70	9	0.0000000000000000667395688
TCGA-DD-A3A7-01A.12	211	0_HALLMARK_COAGULATION	125	27	0.0000000000000002300906484
TCGA-NI-A4U2-01A.11	344	1_KEGG_PARKINSONS_DISEASE	103	30	0.0000000000000002502391348
TCGA-RG-A7D4-01A.5	79	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	16	0.0000000000000002622283041
TCGA-BC-A3KF-01A.12	292	2_GOLGI_APPARATUS	150	33	0.0000000000000002788649676
TCGA-DD-A3A1-01A.7	23	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	175	14	0.0000000000000003958480356
TCGA-BC-A3KG-01A.14	487	2_INTRACELLULAR_ORGANELLE_PART	912	112	0.0000000000000004547281393
TCGA-NI-A4U2-01A.11	344	2_GOLGI_APPARATUS	150	35	0.0000000000000005884398764
TCGA-BC-A3KG-01A.14	487	2_ORGANELLE_PART	916	112	0.0000000000000006423631811
TCGA-ED-A82E-01A.7	395	2_NUCLEUS	1110	110	0.0000000000000006509534000
TCGA-CC-A7IJ-01A.12	535	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	29	0.0000000000000015717829562
TCGA-CC-5263-01A.18	613	2_INTRACELLULAR_ORGANELLE_PART	912	129	0.0000000000000020204279992
TCGA-DD-A1EJ-01A.13	794	2_INTRACELLULAR_ORGANELLE_PART	912	154	0.0000000000000020504118838
TCGA-DD-A1EL-01A.16	830	2_NUCLEUS	1110	182	0.0000000000000026091873562
TCGA-CC-5263-01A.18	613	2_ORGANELLE_PART	916	129	0.0000000000000029480295973
TCGA-DD-A1EJ-01A.13	794	2_ORGANELLE_PART	916	154	0.0000000000000031505597957
TCGA-G3-A25T-01A.26	459	2_CYTOPLASMIC_PART	912	106	0.0000000000000033593829658
TCGA-DD-A1EH-01A.2	30	2_CYTOPLASMIC_PART	912	23	0.0000000000000061077969713
TCGA-CC-5264-01A.19	740	0_HALLMARK_PROTEIN_SECRETION	82	35	0.0000000000000078027056954
TCGA-DD-A39X-01A.6	56	1_KEGG_ALZHEIMERS_DISEASE	148	17	0.0000000000000079489958990
TCGA-BC-A10Z-01A.17	161	2_NUCLEUS	1110	61	0.0000000000000095521866129
TCGA-G3-A25T-01A.26	459	1_KEGG_PARKINSONS_DISEASE	103	32	0.0000000000000098586499659
TCGA-DD-A1EL-01A.16	830	2_INTRACELLULAR_ORGANELLE_PART	912	157	0.0000000000000107204330231
TCGA-CC-A3MA-01A.14	482	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	27	0.0000000000000161428955376
TCGA-DD-A1EL-01A.16	830	2_ORGANELLE_PART	916	157	0.0000000000000164604264276
TCGA-CC-A3MB-01A.14	423	2_NUCLEUS	1110	112	0.0000000000000197039486805
TCGA-CC-A3MA-01A.14	482	2_NUCLEUS	1110	122	0.0000000000000295799132966
TCGA-G3-A7M9-01A.8	673	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	1027	146	0.0000000000000302361696262
TCGA-DD-A39X-01A.6	56	2_MITOCHONDRION	199	18	0.0000000000000546886149186
TCGA-DD-A4NN-01A.16	29	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	11	0.0000000000000722215321349
TCGA-G3-A25Y-01A.19	616	1_KEGG_RNA_DEGRADATION	42	23	0.0000000000000838422356793
TCGA-CC-A7IK-01A.12	333	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	23	0.0000000000000841478987254
TCGA-NI-A4U2-01A.11	344	2_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	13	12	0.0000000000000956930555994
TCGA-DD-A1EJ-01A.13	794	2_NUCLEUS	1110	172	0.0000000000000991143645880
TCGA-CC-5264-01A.19	740	2_INTRACELLULAR_ORGANELLE_PART	912	142	0.0000000000001560943322201
TCGA-FV-A23B-01A.24	198	2_NUCLEUS	1110	67	0.0000000000002034331064444
TCGA-CC-5264-01A.19	740	2_ORGANELLE_PART	916	142	0.0000000000002301385490073
TCGA-NI-A4U2-01A.11	344	2_GOLGI_APPARATUS_PART	70	23	0.0000000000002490014367990
TCGA-DD-A39X-01A.6	56	2_MITOCHONDRIAL_PART	95	14	0.0000000000002786333648518
TCGA-BC-A3KF-01A.12	292	0_HALLMARK_PROTEIN_SECRETION	82	23	0.0000000000003427743257666
TCGA-DD-A4NJ-01A.7	29	2_SERINE_TYPE_ENDOPEPTIDASE_ACTIVITY	33	9	0.0000000000003786177909136
TCGA-DD-A1EH-01A.2	30	2_GOLGI_APPARATUS	150	13	0.0000000000003863003822049
TCGA-NI-A4U2-01A.11	344	2_ORGANELLE_MEMBRANE	216	38	0.0000000000004420189808000
TCGA-G3-A7M6-01A.3	476	2_NUCLEUS	1110	118	0.0000000000005734596708407
TCGA-NI-A4U2-01A.11	344	2_VESICLE_MEDIATED_TRANSPORT	163	33	0.0000000000006136468237295
